Order ID,Customer_ID,  Order Date,Category,Product Name,Qty,Unit Price,Country ,PaymentMethod,customer_email,Rating,Discount,Returned?
ORD1037,CUST126,13.04.2023,Electronics,Shampoo,4,168.91,india,UPI,customer299@mail.com,1,,No
ORD1669,CUST271,2024-01-06,Books ,Phone Case,3,104.15,Germany,NA,customer7@mail.com,4,26%,No
ORD1049,CUST4,2024-04-21,Clothing,USB-C Cable,1,29.04,Germany,,,4,0.46,No
ORD1374,CUST103,03/08/2024,Books ,USB-C Cable,-1,24.42,INDIA,paypal,CUSTOMER168@MAIL.COM,2,0%,No
ORD1469,CUST41,invalid_date,Clothing,Bluetooth Speaker,1,12.07,UK,upi,customer88@mail.com,,0.37,Yes
ORD1142,cust179,06/04/2023,Sports,,2,44.26,United Kingdom,paypal,customer52@@mail.com,3,9%,Yes
ORD1887,CUST4,05-Feb-2023,Clothing,USB-C Cable,9,44.38,,CREDIT CARD,customer189@mail.com,5,0.31,Yes
ORD1962,CUST32,2024/08/30,Beauty,,6,94.22,United States,CREDIT CARD,customer6@mail.com,2,0.49,Yes
ORD1758,CUST261,09-20-2024,beauty ,Headphones,9,53.6,unknown,UPI,customer62@mail.com,1,0.07,Yes
ORD1194,CUST95,21-Apr-2024,ELECTRONICS,Power Bank,8,25.87,France,NA,customer77@mail.com,5,,N
ORD1544,CUST108,10-27-2023,Electronics,Gel Pen,1,free,India,Debit Card,customer201@mail.com,4,,No
ORD1862,CUST244,,Books,Bluetooth Speaker,0,85.21,  UK  ,paypal,customer45@mail.com,4,0.2,No
ORD1503,CUST194,16-Mar-2024,Clothing,   Running Shoes  ,9,112.08,Germany,,,5,16%,yes
ORD1345,CUST243,2024-07-24,Electronics, Running Shoes,10,$175.87,United States,  NA  ,customer28@mail.com,2,0.07,Yes
ORD1866,CUST39,03/08/2023,Home and Kitchen,T-Shirt,8,45.37,USA,,customer25@mail.com,5,20%,No
ORD1579,CUST200,02-28-2023,Books,Headphones,2,23.99,germany,Debit Card,customer169@mail.com,1,0.14,No
ORD1968,CUST166,07/01/2023,Home & Kitchen,,9,$199.86,india,,customer234@mail.com,2,5%,Yes
ORD1680,CUST43,17-Jul-2024,Clothing,Headphones,6,121.63,USA,,customer36@@mail.com,5,0.02,Yes
ORD1162,cust265,07-21-2023,clothing,Wireless Mouse,10,Rs.145.3,UK,Cash on Delivery,,5,22%,No
ORD1852,CUST156,10-22-2023,Sports,Denim Jacket,10,38.18,,paypal,customer40@mail.com,3,43%,0
ORD1152,CUST130,09-30-2024,Home & Kitchen,Phone Case,7,187.87,india,,customer30@mail.com,1,0.22,Yes
ORD1712,CUST67,2023/07/06,ELECTRONICS,  Smart Watch   ,3,18.62, France,paypal,customer119@mail.com,2,0.48,Yes
ORD1731,CUST6,05-13-2024,electronics,  Power Bank  ,3,21.08,UK,UPI,customer160@mail.com,3,0.25,No
ORD1788,CUST98,2023/10/23,beauty ,wireless mouse,3,168.17,germany,  upi  ,customer96@mail.com,1,12%,No
ORD1111,CUST203,2023/07/27,clothing,USB-C Cable,5,143.27,  unknown  ,Debit Card,customer291@mail.com,,0.04,Yes
ORD1226,CUST59,2023-08-15,electronics,Phone Case,6,170.11,unknown,,customer160@mail.com,4,0.06,Yes
ORD1929,CUST250,27-Aug-2024,Clothing,USB-C Cable,9,,U.S.A,Debit Card,customer294@mail.com,3,,Yes
ORD1103,CUST218,30.05.2024,Books,Face Cream,4,88.53,U.S.A,  COD  ,customer287@@mail.com,5,49%,No
ORD1421,CUST36,17-Oct-2023,electronics,wireless mouse,3,-138.68,N/A,,customer178@mail.com,4,,No
ORD1419,CUST91,15-May-2024,Clothing,Wireless Mouse,8,65.39,India,UPI,customer79@mail.com,5,0.26,No
ORD1783,CUST267,2024-08-09,Electronics, Running Shoes,2,97.21, France,credit card,customer138@mail.com,4,47%,Yes
ORD1586,CUST170,23-May-2023,  Electronics  ,Headphones,8,143.79,USA,,customer117@mail.com,,,False
ORD1813,CUST127,2023-06-01,Beauty,Power Bank,6,158.77,USA,,customer181@mail.com,3,0.21,Yes
ORD1234,CUST156,29.06.2023,Beauty,Gel Pen,10,77.72,,Debit Card,customer150@mail.com,5,37%,No
ORD1119,CUST293,2023-12-15,electronics,,10,73.93,N/A,,customer90@mail.com,3,0.38,Yes
ORD1053,CUST217,2023-10-17,Home & Kitchen,,5,$125.56,N/A,Credit Card,customer25@mail.com,2,0.41,No
ORD1151,CUST78,16-Sep-2024,  beauty   ,,3,$81.23,United States,credit card,customer129@mail.com,1,0.37,No
ORD1403,CUST162,2023/01/13,Electronics,Wireless Mouse,7,190.64,United States,credit card,customer37@mail.com,1,48%,Yes
ORD1986,CUST280,28-Dec-2023,Beauty,Face Cream,1,186.69,unknown,UPI,customer130@mail.com,1,0.3,Yes
ORD1204,CUST199,invalid_date,clothing,Shampoo,7,9.24,india,,customer30@mail.com,1,0.36,Yes
ORD1658,CUST174,27-Jul-2023,  Books   ,Shampoo,3,144.02,India,Cash on Delivery,,3,0.25,Yes
ORD1880,CUST270,2023-10-15,ELECTRONICS,wireless mouse,9,64.82,  U.S.A  ,,customer53@mail.com,1,0.24,Yes
ORD1988,CUST240,2024/02/19,  ELECTRONICS  ,Bluetooth Speaker,-2,164.02,germany,UPI,customer172@mail.com,1,0.28,Yes
ORD1008,CUST15,18.07.2023,Books ,Denim Jacket,6,-20.7,,Debit Card,customer1@mail.com,3,0.04,No
ORD1842,CUST256,2023-10-06,electronics,Phone Case,6,104.6,Australia,  NA  ,CUSTOMER278@MAIL.COM,4,44%,No
ORD1036,CUST69,21/11/2024,Books,USB-C Cable,5,62.29, France,UPI,customer126@mail.com,3,0.29,No
ORD1452,CUST65,2024-08-10,Books ,Power Bank,1,12.46,N/A,Credit Card,CUSTOMER28@MAIL.COM,5,0.35,No
ORD1651,CUST93,18.12.2023,Beauty,Phone Case,6,40.34,unknown,credit card,customer115@mail.com,3,,no
ORD1253,CUST98,11/03/2024,Books ,Phone Case,10,82.96,Australia,CREDIT CARD,customer239@mail.com,6,47%,True
ORD1303,CUST235,02.07.2023,  beauty   ,T-Shirt,8,135.61,N/A,paypal,customer13@mail.com,5,28%,No
ORD1888,CUST264,2024-04-22,electronics,USB-C Cable,10,183.32,France,,customer148@mail.com,3,0.05,Yes
ORD1571,CUST174,06/01/2023,Sports,Gel Pen,5,free,Germany,Debit Card,customer300@mail.com,4,,No
ORD1623,CUST226,05-28-2024,  beauty   ,,10,187080.0,INDIA,upi,customer228@mail.com,2,24%,No
ORD1741,CUST248,16/03/2024,ELECTRONICS, Running Shoes,1,69.29,unknown,upi,customer189@mail.com,5,,
ORD1752,CUST195,,beauty ,T-Shirt,4,130.24,Germany,    ,customer257@mail.com,4,0.27,0
ORD1262,CUST73,14/04/2023,Home & Kitchen,  Laptop Stand  ,3,169.62,germany,upi,,4,7%,Yes
ORD1610,CUST131,09/07/2024,ELECTRONICS,T-Shirt,5,136.75,Germany,PayPal,customer142@mail.com,3,0.04,N
ORD1297,CUST77,12-Aug-2024,Electronics,Headphones,5,114.0,india,upi,customer67@mail.com,5,,No
ORD1414,CUST249,12.07.2024,Home & Kitchen,Wireless Mouse,9,170720.0,U.S.A,Cash on Delivery,customer42@mail.com,2,,No
ORD1150,CUST244,13/04/2024,Home & Kitchen, Running Shoes,10,11.35,Germany,CREDIT CARD,customer124@mail.com,1,,No
ORD1948,CUST218,25/02/2024,Books,Yoga Mat,9,93.35,United Kingdom,paypal,customer178@mail.com,1,0.15,Yes
ORD1640,CUST265,2024/07/24,Electronics,Wireless Mouse,,123.78,USA,upi,customer178@mail.com,4,0.28,
ORD1927,CUST159,2024/10/17,beauty ,Headphones,10,51.69,United Kingdom,  paypal  ,,2,0.33,Yes
ORD1550,CUST197,07-10-2023,Home & Kitchen,T-Shirt,8,125.36,  N/A  ,NA,customer115@mail.com,1,,False
ORD1824,CUST66,2024/09/18,  Home and Kitchen  ,,3,Rs.129.09,N/A,paypal,customer51@mail.com,1,30%,Yes
ORD1488,CUST25,28.09.2023,ELECTRONICS,Gel Pen,10,$147.62,germany,NA,customer264@mail.com,3,0.28,No
ORD1710,CUST265,2023-12-14,Home and Kitchen,T-Shirt,9,137.92,,Cash on Delivery,CUSTOMER55@MAIL.COM,4,1%,
ORD1147,CUST211,08/09/2023,ELECTRONICS,Denim Jacket,4,43.65,France,,customer246@mail.com,10,0.45,Yes
ORD1146,CUST62,28/08/2023,Books ,wireless mouse,2,121.84,india,Debit Card,customer176@mail.com,,0.3,N
ORD1753,CUST107,25/03/2024,ELECTRONICS,Yoga Mat,-3,183.7,unknown,upi,customer208@mail.com,5,0.44,Yes
ORD1972,CUST247,24-Jul-2024,Home & Kitchen, Running Shoes,3,-142.43,,credit card,customer178@mail.com,3,0.28,Yes
ORD1896,CUST159,09-13-2024,Home & Kitchen,Headphones,6,184.1,India,NA,customer153@mail.com,5,15%,False
ORD1659,,01-Aug-2024,Books ,  Laptop Stand  ,7,130.6,Germany,Credit Card,customer125@mail.com,4,,No
ORD1348,CUST7,26/06/2024,Clothing,Bluetooth Speaker,7,$158.99,   France  ,,customer211@mail.com,1,0.22,Yes
ORD1463,CUST216,2023-08-20,beauty , Running Shoes,8,71.85,France,  Credit Card  ,customer68@mail.com,5,20%,No
ORD1325,CUST65,16.08.2024,  Home & Kitchen  ,Bluetooth Speaker,2,70.8,india,upi,customer243@mail.com,2,0.06,yes
ORD1186,CUST296,03-23-2024,Electronics,Webcam HD,2,192.68,  UK  ,,customer190@mail.com,3,0.08,0
ORD1123,CUST272,2023/01/10,Home & Kitchen,Laptop Stand,4,83.16,India,paypal,customer285@mail.com,3,0.18,yes
ORD1890,CUST74,03-04-2023,Sports,Denim Jacket,4,82.91,,paypal,customer19@mail.com,3,0.23,Yes
ORD1608,CUST219,21.06.2024,  Books   ,wireless mouse,5,-40.11,N/A,PayPal,customer59@mail.com,6,0.27,No
ORD1143,CUST180,08/01/2024,  electronics  ,Gel Pen,9,,Australia,COD,,10,41%,No
ORD1751,,2024-06-05,beauty ,Laptop Stand,4,164.99,N/A,upi,,4,0.18,No
ORD1452,CUST65,2024-08-10,Books ,Power Bank,1,12.46,  N/A  ,Credit Card,CUSTOMER28@MAIL.COM,5,0.35,No
ORD1197,CUST72,2024/11/24,beauty ,Face Cream,8,157.67,UK,,customer168@mail.com,1,4%,No
ORD1609,CUST158,2024/02/19,Beauty,Notebook,9,169.94,India,  Debit Card  ,customer207@mail.com,10,30%,Yes
ORD1279,CUST77,10-19-2024,  electronics  ,  Gel Pen  ,0,187.02,unknown,COD,customer13@mail.com,2,22%,No
ORD1030,CUST95,2023/04/22,Home and Kitchen,  Laptop Stand  ,5,67240.0,United States,COD,customer283@mail.com,2,0.4,N
ORD1400,CUST287,14-Oct-2023,Books ,Face Cream,8,22.8,UK,NA,customer27@mail.com,5,,No
ORD1122,CUST10,04-03-2023,beauty ,,3,133.19,France,Debit Card,customer17@mail.com,3,0.27,No
ORD1183,CUST209,2023-04-17,ELECTRONICS,Laptop Stand,9,78.49,USA,COD,customer190@mail.com,5,4%,No
ORD1202,CUST48,19.06.2023,Clothing,Notebook,4,122.57,UK,paypal,customer111@mail.com,4,0.03,No
ORD1438,cust65,15-Jul-2024,  electronics  ,Webcam HD,4,60.58,U.S.A,Cash on Delivery,customer257@mail.com,10,0.05,No
ORD1246,CUST189,2023-01-10,ELECTRONICS,Power Bank,3,175.58,UK,CREDIT CARD,customer12@mail.com,3,0.12,Yes
ORD1415,CUST169,2023-11-13,electronics,,-4,125.28,unknown,  COD  ,,5,1%,No
ORD1809,CUST92,01-31-2024,clothing,  Notebook  ,4,28.69,Germany,UPI,customer158@mail.com,4,0.43,No
ORD1798,,2024-04-30,electronics,   Running Shoes  ,-2,12.34,India,UPI,customer234@mail.com,1,0.44,N
ORD1051,,12-11-2023,  Home & Kitchen  ,Denim Jacket,,102.32,France,CREDIT CARD,customer200@mail.com,3,0.2,True
ORD1801,CUST111,2023-03-28,Beauty,Shampoo,8,30.79,USA,upi,customer240@mail.com,5,0.32,Yes
ORD1925,CUST2,2023/07/29,clothing,Denim Jacket,7,97.79,unknown,  Cash on Delivery  ,customer16@mail.com,1,0.18,Yes
ORD1129,CUST279,25.02.2024,Home & Kitchen,  Gel Pen  ,3,80.48,  N/A  ,NA,CUSTOMER257@MAIL.COM,3,0.36,Yes
ORD1637,CUST19,11/11/2023,Sports,Shampoo,6,40.93,France,Credit Card,customer139@mail.com,4,,Yes
ORD1402,CUST259,17/01/2023,ELECTRONICS,Bluetooth Speaker,9,-122.27,UK,paypal,customer84@mail.com,4,1%,yes
ORD1817,CUST105,2024-06-29,Electronics,Smart Watch ,8,$38.77,U.S.A,NA,,1,0.25,Yes
ORD1803,cust200,17.10.2023,Sports,USB-C Cable,9,197.13,  USA  ,Debit Card,customer133@mail.com,5,0.14,No
ORD1735,CUST182,17.12.2023,Beauty, Running Shoes,8,7.27, France,,customer50@mail.com,1,19%,Yes
ORD1951,CUST294,05-14-2023,beauty ,wireless mouse,6,125.47,  U.S.A  ,upi,CUSTOMER182@MAIL.COM,,,Yes
ORD1219,CUST115,2023/10/01,Home & Kitchen, Running Shoes,1,18.12,N/A,credit card,customer220@mail.com,1,0.5,No
ORD1641,CUST79,02-11-2024,Home & Kitchen,Laptop Stand,5,74.83,germany,PayPal,customer166@mail.com,2,0.14,Yes
ORD1953,CUST109,19.06.2024,Home & Kitchen,wireless mouse,3,$92.4,  Germany  ,paypal,customer145@mail.com,10,0.16,yes
ORD1785,CUST128,10-Jan-2023,Sports,Webcam HD,2,161.97,N/A,,,1,0.18,0
ORD1981,CUST134,03-11-2024,Home and Kitchen,Wireless Mouse,3,187.87,United Kingdom,Debit Card,customer260@mail.com,3,0.17,True
ORD1958,,02.01.2023,beauty ,  T-Shirt  ,10,108.17,India,,customer158@mail.com,2,0.12,no
ORD1624,CUST248,11/02/2023,clothing,Webcam HD,1,158.79,N/A,Cash on Delivery,customer191@mail.com,5,25%,Yes
ORD1874,CUST292,03-06-2024,beauty ,Power Bank,9,108.75,Australia,Debit Card,customer10@mail.com,3,0.26,True
ORD1793,CUST159,27/08/2023,  Books  ,Smart Watch ,4,99560.0,Australia,  CREDIT CARD  ,customer165@mail.com,5,0.06,Yes
ORD1386,CUST118,2024-02-27,  electronics  ,Phone Case,10,176.29,INDIA,  Debit Card  ,customer117@mail.com,3,0.16,Yes
ORD1104,CUST31,05/04/2023,Books,Shampoo,4,$142.6,unknown,CREDIT CARD,customer73@mail.com,2,,No
ORD1509,CUST56,2024-06-02,  Home and Kitchen  ,Power Bank,3,24.56,,upi,customer171@mail.com,5,0.3,Yes
ORD1267,CUST258,,Home and Kitchen,T-Shirt,2,113.63,INDIA,Cash on Delivery,customer148@mail.com,4,49%,No
ORD1854,CUST112,07.09.2024,beauty ,  Bluetooth Speaker  ,3,125.08,United States,NA,CUSTOMER165@MAIL.COM,4,0.33,Yes
ORD1441,CUST10,29/02/2024,Sports,Power Bank,3,115380.0,United Kingdom,Cash on Delivery,,5,0.19,no
ORD1496,CUST39,03-01-2024,Beauty,Bluetooth Speaker,2,$33.92,india,paypal,CUSTOMER71@MAIL.COM,5,,Yes
ORD1112,CUST264,2024/02/06,Sports,Shampoo,3,77.81,Australia,  Debit Card  ,,10,0.23,yes
ORD1691,CUST267,2024-08-07,electronics,  Shampoo  ,5,64.71,,NA,customer142@mail.com,3,47%,True
ORD1232,CUST109,2024-01-07,Home and Kitchen,Headphones,7,52.5,Australia,,,3,49%,No
ORD1906,CUST45,2024-06-13,Books ,Wireless Mouse,3,32.14, France,paypal,customer50@mail.com,3,0.27,Yes
ORD1607,CUST271,18.07.2024,electronics,Phone Case,5,159.65,India,,customer273@mail.com,3,0.09,Yes
ORD1671,CUST17,05/06/2023,Clothing,Power Bank,9,95.55,UK,CREDIT CARD,customer28@mail.com,good,30%,No
ORD1373,,2024-02-07,clothing,Wireless Mouse,5,142.79,Australia,Credit Card,customer55@mail.com,5,0.14,Yes
ORD1663,CUST199,2024-06-29,Books ,Face Cream,1,63.75,Australia,credit card,customer154@mail.com,3,0.01,yes
ORD1438,CUST233,28/02/2023,Home & Kitchen,,1,55.63,  USA  ,NA,customer34@mail.com,1,0.19,Yes
ORD1233,CUST28,2024/09/05,Beauty,Gel Pen,3,-160.93,Germany,NA,customer47@mail.com,2,0.03,Yes
ORD1984,CUST76,2024-03-06,Electronics,Webcam HD,6,48.2,Australia,CREDIT CARD,customer204@mail.com,7,0.22,No
ORD1676,CUST92,02-11-2023,  Home and Kitchen  ,Phone Case,6,,India,PayPal,CUSTOMER111@MAIL.COM,2,0.15,1
ORD1317,CUST42,26-Aug-2024,Books , Running Shoes,9,110.35,United States,NA,customer23@mail.com,2,36%,Yes
ORD1235,CUST284,2023-03-26,Electronics,Headphones,7,136.59,india,Debit Card,customer219@mail.com,1,2%,0
ORD1410,CUST200,2024/05/04,Electronics,USB-C Cable,8,144.08,,Credit Card,customer165@mail.com,3,16%,Yes
ORD1936,CUST45,2023-10-12,Home & Kitchen,  Wireless Mouse  ,3,107630.0,N/A,,customer131@mail.com,2,0.3,No
ORD1678,CUST243,2024-08-21,beauty ,Smart Watch ,five,$55.27,United Kingdom,PayPal,CUSTOMER66@MAIL.COM,5,0.45,No
ORD1358,CUST223,07-11-2024,Electronics,Smart Watch ,2,165.67,UK,NA,customer39@mail.com,1,0.29,No
ORD1258,CUST39,07.05.2024,  Home and Kitchen  ,Headphones,1,119.33,germany,,customer259@mail.com,6,0.5,N
ORD1744,CUST96,2024-04-18,Electronics,Notebook,-1,109.72,Australia,NA,,2,0.33,Yes
ORD1627,CUST252,20/03/2024,clothing, Running Shoes,1,151.26,UK,Cash on Delivery,,2,0.2,No
ORD1632,CUST144,2023-09-26,clothing,Phone Case,1,122.27,india,COD,,5,0.11,Yes
ORD1282,CUST44,10-25-2024,beauty ,Gel Pen,9,$46.96,France,Debit Card,customer18@mail.com,,0.43,Yes
ORD1376,CUST22,26-Sep-2023,beauty ,Denim Jacket,9,191.38, France,Debit Card,customer212@mail.com,1,0.07,Yes
ORD1384,CUST268,2024-04-30,Sports,Bluetooth Speaker,9,104.1,U.S.A,    ,customer61@mail.com,4,0.48,No
ORD1224,CUST99,13-Apr-2023,Clothing,  USB-C Cable  ,8,114.73,INDIA,paypal,customer248@mail.com,1,0.29,Yes
ORD1996,CUST212,20.07.2024,Electronics,Smart Watch ,7,117.21,Germany,upi,customer66@mail.com,9,49%,1
ORD1849,CUST58,06.05.2023,Sports,Yoga Mat,7,$85.4,UK,Credit Card,CUSTOMER216@MAIL.COM,2,29%,No
ORD1472,CUST219,07/09/2023,Home & Kitchen,Power Bank,9,147.61,Germany,UPI,customer5@mail.com,good,13%,No
ORD1347,CUST247,08-11-2024,Home & Kitchen,Notebook,9,122.0,india,credit card,customer249@mail.com,5,0.2,Yes
ORD1505,,2024/03/08,clothing, Running Shoes,8,150.22,United States,  NA  ,customer61@mail.com,1,0.11,Yes
ORD1639,CUST228,2024/10/28,beauty ,,2,92.92,United Kingdom,paypal,customer246@mail.com,4,,No
ORD1647,,25.08.2024,Sports,Notebook,-4,190.31, France,,CUSTOMER141@MAIL.COM,5,,No
ORD1797,CUST40,14/08/2024,  Electronics  ,Bluetooth Speaker,6,,France,Cash on Delivery,customer27@mail.com,3,0.48,1
ORD1969,cust34,09-02-2024,Books,,4,78.75,,COD,,1,0.13,Yes
ORD1943,CUST165,2024-11-23,Beauty,Phone Case,8,73.8, France,Debit Card,customer72@@mail.com,4,34%,0
ORD1619,CUST18,2024/06/03,beauty ,Yoga Mat,4,155.75,UK,COD,customer256@mail.com,10,0.5,Yes
ORD1892,CUST299,2024/08/26,  Electronics  ,Smart Watch ,-5,78.4,,paypal,customer10@mail.com,1,5%,Yes
ORD1837,CUST83,2023/11/28,electronics,  Power Bank  ,2,104.43,N/A,CREDIT CARD,customer227@mail.com,1,0.21,Yes
ORD1645,CUST49,01.08.2024,Books,wireless mouse,7,86.05,  United Kingdom  ,UPI,CUSTOMER73@MAIL.COM,5,,Yes
ORD1883,CUST119,24.10.2024,beauty ,Wireless Mouse,-3,189.83,,  COD  ,customer204@mail.com,1,0.37,Yes
ORD1197,CUST50,17/11/2024,Beauty,Power Bank,2,159.96,France,Cash on Delivery,CUSTOMER102@MAIL.COM,1,0.39,No
ORD1818,CUST82,01.09.2023,Home and Kitchen,  Yoga Mat  ,8,175.75,France,Debit Card,customer270@mail.com,3,0.42,No
ORD1577,CUST186,07-09-2024,Books,Headphones,7,33.49,Australia,paypal,customer231@mail.com,4,7%,Yes
ORD1795,CUST176,07.01.2024,ELECTRONICS,Gel Pen,1,174.95,U.S.A,paypal,,1,21%,No
ORD1085,CUST200,2024/09/09,  Electronics  ,Denim Jacket,4,168.52,France,  Cash on Delivery  ,customer181@mail.com,4,0.01,yes
ORD1242,CUST224,26/02/2024,Clothing,Yoga Mat,3,24.45,UK,CREDIT CARD,customer258@mail.com,1,12%,Yes
ORD1698,CUST246,25/11/2024,Electronics, Running Shoes,5,155.92,Germany,upi,customer84@mail.com,,,No
ORD1911,CUST160,04.06.2024,Sports,,4,182.0,N/A,,customer147@mail.com,1,,Yes
ORD1159,CUST261,08-18-2023,electronics,Denim Jacket,-5,19.08,France,Debit Card,,2,0.25,Yes
ORD1408,CUST55,27-Apr-2024,Electronics,Gel Pen,9,19.73,N/A,CREDIT CARD,customer236@mail.com,1,0.13,Yes
ORD1035,CUST236,2023/03/22,Clothing,Yoga Mat,five,11.6,France,CREDIT CARD,customer136@mail.com,2,31%,No
ORD1540,CUST202,16-Jan-2023,ELECTRONICS,Phone Case,4,68.07, France,Credit Card,customer275@mail.com,1,0.02,Yes
ORD1170,CUST234,11.08.2024,electronics,Wireless Mouse,1,135670.0,N/A,NA,customer227@mail.com,2,19%,Yes
ORD1654,CUST297,2023/07/07,beauty ,Wireless Mouse,6,191.98,U.S.A,COD,customer221@mail.com,3,18%,No
ORD1928,cust159,2023-01-17,Sports,Power Bank,5,$142.56,United States,PayPal,customer269@mail.com,5,0.23,
ORD1894,CUST30,27.08.2024,Books,Phone Case,10,151.79,Germany,CREDIT CARD,,5,49%,Yes
ORD1884,CUST128,21.06.2023,  Books  ,Headphones,five,28.82,unknown,paypal,customer240@mail.com,2,0.24,Yes
ORD1985,CUST146,07-16-2023,Books,Phone Case,3,63.07,  UK  ,CREDIT CARD,customer175@mail.com,,0.28,
ORD1733,CUST279,18.08.2023,  Books   ,USB-C Cable,3,162.66,India,NA,customer270@mail.com,3,44%,0
ORD1009,CUST88,2024/04/23,Books,Wireless Mouse,10,67.95,   France  ,UPI,customer299@mail.com,,39%,Yes
ORD1563,CUST130,03-06-2024,Home and Kitchen,Webcam HD,2,free,N/A,  upi  ,customer61@mail.com,4,0.34,No
ORD1240,CUST112,2024/04/17,  Sports  ,Denim Jacket,3,72.75,Australia,CREDIT CARD,customer242@mail.com,2,0.1,No
ORD1742,CUST231,10/09/2024,  clothing  ,Wireless Mouse,9,$79.38,  N/A  ,credit card,,2,0.29,No
ORD1574,CUST72,01-14-2024,beauty ,Denim Jacket,1,31.25,N/A,credit card,,2,33%,No
ORD1690,CUST137,20.08.2024,Books,Bluetooth Speaker,2,176.11,U.S.A,PayPal,customer110@mail.com,good,0.43,0
ORD1460,CUST58,27-Oct-2024,Beauty,Power Bank,4,153.9,  Australia  ,,customer92@mail.com,1,0.34,1
ORD1553,CUST264,11/11/2024,ELECTRONICS,Shampoo,8,30.88,UK,NA,,4,35%,True
ORD1857,CUST261,07/08/2023,Clothing,,9,118.74,United States,Debit Card,,4,,Y
ORD1915,CUST77,2024-03-03,Home and Kitchen,Gel Pen,0,138.19,France,  Debit Card  ,customer230@mail.com,3,25%,False
ORD1206,CUST81,07-06-2023,Electronics,,8,90.96,India,  upi  ,customer245@mail.com,good,39%,No
ORD1392,CUST83,2024/05/01,Books ,Shampoo,4,78.24,Australia,Credit Card,customer196@mail.com,4,0.29,No
ORD1794,CUST160,08-14-2024,electronics,,9,20.87,,  upi  ,,4,0.09,No
ORD1397,CUST122,2023/01/10,ELECTRONICS,Shampoo,5,-43.05,USA,UPI,customer89@mail.com,1,,No
ORD1766,CUST188,07-Jul-2023,Sports,Notebook,-3,165.72,unknown,Cash on Delivery,,4,33%,Yes
ORD1885,CUST6,2024-02-25,Books ,T-Shirt,10,119.46,USA,UPI,CUSTOMER299@MAIL.COM,1,28%,No
ORD1217,CUST15,19-Oct-2023,Books,Denim Jacket,4,110.93,United States,upi,customer126@mail.com,5,0%,No
ORD1004,CUST255,07-16-2024,beauty ,Smart Watch ,6,138.13,United Kingdom,CREDIT CARD,,2,37%,Y
ORD1768,CUST114,12/06/2023,Home and Kitchen,Smart Watch ,10,72.27,INDIA,paypal,customer130@mail.com,4,,No
ORD1642,CUST95,09/06/2023,ELECTRONICS,Denim Jacket,10,55.79,U.S.A,Cash on Delivery,customer273@mail.com,2,37%,No
ORD1935,CUST57,17/04/2024,ELECTRONICS,Shampoo,9999,131.63,United States,Debit Card,customer45@mail.com,1,0.03,Yes
ORD1298,CUST235,05/08/2023,Books,Face Cream,five,108.66,Australia,,customer19@mail.com,5,,Yes
ORD1738,CUST226,11.12.2023,clothing,Phone Case,5,142.76, France,Credit Card,customer163@mail.com,3,0.21,Yes
ORD1546,CUST269,12.03.2023,Electronics,Wireless Mouse,10,147.52,India,COD,customer209@@mail.com,,0.09,Yes
ORD1725,CUST189,13.02.2024,Books ,USB-C Cable,4,34.54,United Kingdom,,customer40@mail.com,3,28%,Yes
ORD1966,CUST13,12/04/2023,Sports,USB-C Cable,8,106.88,  United Kingdom  ,  paypal  ,customer178@mail.com,4,0.25,No
ORD1683,CUST287,2024-11-20,ELECTRONICS,Headphones,7,129.34,United Kingdom,UPI,customer26@mail.com,4,,Yes
ORD1098,CUST13,2023-05-13,ELECTRONICS,Gel Pen,4,36.05,Australia,Cash on Delivery,customer244@mail.com,2,0.34,No
ORD1804,CUST12,31/12/2023,electronics,Bluetooth Speaker,5,25.29,,PayPal,customer278@mail.com,1,0.27,No
ORD1727,CUST114,09-17-2023,Books ,Yoga Mat,9,82.76,U.S.A,UPI,customer281@mail.com,10,0.13,Yes
ORD1573,CUST239,26-Jul-2023,ELECTRONICS,Notebook,1,26.72,N/A,upi,,1,29%,N
ORD1406,CUST157,26-Jan-2024,Home and Kitchen,Wireless Mouse,7,185.27, France,paypal,customer154@@mail.com,2,0.41,
ORD1502,CUST155,14-May-2024,  Books   , Running Shoes,6,143.23,United Kingdom,Cash on Delivery,customer278@mail.com,6,0.41,N
ORD1047,CUST183,2023/11/05,Beauty,Webcam HD,4,142.96,INDIA,,customer136@mail.com,1,0.28,No
ORD1032,CUST41,09.07.2023,Electronics,Phone Case,7,168.63,unknown,CREDIT CARD,customer216@mail.com,1,0.38,No
ORD1779,CUST216,2023/08/17,electronics,Shampoo,7,free,United States,upi,CUSTOMER99@MAIL.COM,1,0.04,
ORD1839,CUST25,03/02/2024,Electronics,Face Cream,9,135.76,germany,UPI,customer234@mail.com,5,,No
ORD1200,CUST222,20-Mar-2023,Home & Kitchen,Notebook,3,100.8,India,,customer288@mail.com,2,41%,Yes
ORD1134,CUST131,2023/04/04,Clothing,Laptop Stand,5,125.48,india,,customer152@mail.com,4,0.41,No
ORD1027,CUST133,21.01.2023,Books ,Notebook,5,Rs.70.95,Germany,paypal,customer111@mail.com,,0.19,No
ORD1917,CUST142,11-Jul-2023,beauty ,Wireless Mouse,8,27.24,United Kingdom,,customer267@mail.com,5,8%,No
ORD1230,CUST181,09-09-2023,Electronics,Yoga Mat,3,155.68,USA,credit card,customer131@mail.com,4,,Yes
